img_path,img_gt_class_labels,img_gt_bbox_coords
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000486.jpg,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[[32.0, 62.0, 26.0, 16.0], [35.0, 55.0, 35.0, 15.0], [103.0, 88.0, 28.0, 17.0], [174.0, 87.0, 33.0, 21.0], [222.0, 123.0, 29.0, 16.0], [234.0, 115.0, 30.0, 20.0], [312.0, 117.0, 29.0, 26.0], [383.0, 78.0, 31.0, 21.0], [343.0, 57.0, 35.0, 18.0], [307.0, 93.0, 34.0, 16.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002451.jpg,"[19, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[[336.0, 100.0, 164.0, 138.0], [386.0, 154.0, 45.0, 127.0], [200.0, 170.0, 39.0, 107.0], [142.0, 166.0, 35.0, 130.0], [289.0, 160.0, 46.0, 127.0], [353.0, 154.0, 31.0, 132.0], [325.0, 167.0, 73.0, 147.0], [242.0, 175.0, 62.0, 111.0], [167.0, 157.0, 50.0, 140.0], [124.0, 180.0, 12.0, 44.0], [89.0, 208.0, 30.0, 37.0], [39.0, 219.0, 16.0, 23.0], [67.0, 176.0, 38.0, 89.0], [34.0, 177.0, 57.0, 107.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008623.jpg,"[12, 12]","[[57.0, 42.0, 393.0, 280.0], [1.0, 44.0, 32.0, 226.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005268.jpg,"[3, 3, 3, 3, 3, 3, 3, 3]","[[382.0, 159.0, 50.0, 119.0], [425.0, 146.0, 49.0, 135.0], [454.0, 129.0, 46.0, 143.0], [281.0, 142.0, 38.0, 94.0], [254.0, 192.0, 28.0, 43.0], [329.0, 197.0, 37.0, 81.0], [6.0, 121.0, 130.0, 152.0], [107.0, 131.0, 91.0, 207.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004424.jpg,[2],"[[1.0, 1.0, 300.0, 488.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006593.jpg,[3],"[[191.0, 47.0, 142.0, 232.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000707.jpg,[11],"[[225.0, 160.0, 76.0, 171.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_006864.jpg,"[3, 3, 3, 3]","[[336.0, 1.0, 164.0, 324.0], [237.0, 6.0, 143.0, 277.0], [11.0, 1.0, 227.0, 267.0], [194.0, 1.0, 34.0, 112.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006865.jpg,"[3, 3]","[[41.0, 146.0, 46.0, 138.0], [288.0, 126.0, 78.0, 207.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004488.jpg,[3],"[[87.0, 96.0, 174.0, 279.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_005750.jpg,"[0, 0]","[[135.0, 326.0, 240.0, 174.0], [1.0, 314.0, 271.0, 186.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007735.jpg,"[6, 7]","[[84.0, 83.0, 366.0, 202.0], [1.0, 1.0, 499.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000936.jpg,"[3, 9]","[[72.0, 98.0, 242.0, 349.0], [2.0, 30.0, 333.0, 417.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005239.jpg,"[2, 14, 14]","[[217.0, 119.0, 93.0, 92.0], [100.0, 324.0, 197.0, 132.0], [121.0, 192.0, 188.0, 138.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_005262.jpg,"[15, 15, 19]","[[372.0, 205.0, 128.0, 93.0], [14.0, 159.0, 39.0, 26.0], [80.0, 114.0, 262.0, 127.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001880.jpg,[14],"[[11.0, 3.0, 463.0, 488.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004666.jpg,"[1, 1, 1, 1, 1, 3, 3]","[[4.0, 160.0, 24.0, 85.0], [24.0, 149.0, 25.0, 96.0], [312.0, 44.0, 22.0, 44.0], [334.0, 44.0, 21.0, 44.0], [356.0, 47.0, 18.0, 40.0], [139.0, 37.0, 197.0, 338.0], [363.0, 8.0, 137.0, 367.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001839.jpg,"[3, 3]","[[372.0, 8.0, 128.0, 155.0], [152.0, 11.0, 163.0, 166.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_003696.jpg,[2],"[[18.0, 1.0, 482.0, 143.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008403.jpg,"[5, 3]","[[112.0, 33.0, 138.0, 341.0], [205.0, 66.0, 119.0, 308.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000500.jpg,[0],"[[1.0, 101.0, 499.0, 163.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_000544.jpg,[3],"[[227.0, 1.0, 261.0, 332.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000187.jpg,[3],"[[40.0, 5.0, 283.0, 495.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_003884.jpg,"[6, 3, 3]","[[7.0, 208.0, 368.0, 292.0], [295.0, 68.0, 80.0, 272.0], [1.0, 12.0, 276.0, 488.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004412.jpg,[9],"[[121.0, 340.0, 125.0, 160.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_002976.jpg,[2],"[[1.0, 1.0, 354.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004440.jpg,"[19, 19, 15]","[[300.0, 59.0, 181.0, 211.0], [20.0, 92.0, 139.0, 169.0], [13.0, 173.0, 12.0, 39.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002366.jpg,[3],"[[142.0, 118.0, 82.0, 340.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003255.jpg,"[15, 15]","[[106.0, 70.0, 266.0, 250.0], [1.0, 161.0, 27.0, 30.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002379.jpg,[13],"[[142.0, 108.0, 151.0, 153.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001000.jpg,[3],"[[297.0, 80.0, 152.0, 258.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_007591.jpg,"[19, 15]","[[25.0, 89.0, 286.0, 330.0], [1.0, 142.0, 49.0, 323.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004697.jpg,[3],"[[52.0, 95.0, 167.0, 250.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004606.jpg,[3],"[[90.0, 65.0, 387.0, 312.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002177.jpg,[9],"[[215.0, 28.0, 285.0, 347.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_007144.jpg,"[3, 3]","[[245.0, 167.0, 63.0, 192.0], [140.0, 176.0, 89.0, 199.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002523.jpg,[3],"[[233.0, 11.0, 137.0, 170.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001176.jpg,"[18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18, 18]","[[280.0, 209.0, 131.0, 43.0], [45.0, 226.0, 130.0, 28.0], [403.0, 129.0, 80.0, 21.0], [313.0, 134.0, 91.0, 29.0], [227.0, 141.0, 109.0, 33.0], [243.0, 119.0, 56.0, 13.0], [1.0, 302.0, 81.0, 31.0], [1.0, 280.0, 45.0, 20.0], [114.0, 168.0, 104.0, 29.0], [144.0, 175.0, 90.0, 19.0], [218.0, 166.0, 85.0, 23.0], [130.0, 158.0, 99.0, 23.0], [296.0, 112.0, 60.0, 15.0], [348.0, 109.0, 51.0, 13.0], [384.0, 103.0, 51.0, 15.0], [1.0, 186.0, 54.0, 16.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008544.jpg,[11],"[[72.0, 29.0, 428.0, 346.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004429.jpg,"[10, 9, 9, 3, 3, 3, 9, 9, 3]","[[109.0, 200.0, 391.0, 175.0], [1.0, 259.0, 196.0, 116.0], [1.0, 211.0, 186.0, 164.0], [39.0, 120.0, 179.0, 255.0], [105.0, 93.0, 103.0, 132.0], [264.0, 110.0, 97.0, 116.0], [349.0, 160.0, 35.0, 33.0], [433.0, 173.0, 67.0, 202.0], [357.0, 109.0, 96.0, 143.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_004768.jpg,[12],"[[24.0, 28.0, 475.0, 340.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000973.jpg,"[6, 6, 16, 16]","[[163.0, 202.0, 255.0, 145.0], [53.0, 71.0, 147.0, 243.0], [425.0, 229.0, 65.0, 141.0], [452.0, 113.0, 48.0, 246.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004890.jpg,"[3, 3, 3, 3, 9, 9, 10]","[[1.0, 244.0, 110.0, 131.0], [106.0, 125.0, 84.0, 250.0], [190.0, 119.0, 89.0, 256.0], [269.0, 121.0, 102.0, 254.0], [403.0, 284.0, 97.0, 91.0], [330.0, 283.0, 53.0, 92.0], [263.0, 251.0, 193.0, 77.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000137.jpg,[3],"[[1.0, 1.0, 326.0, 479.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003533.jpg,[3],"[[103.0, 3.0, 209.0, 482.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004720.jpg,"[3, 3]","[[52.0, 52.0, 289.0, 281.0], [301.0, 19.0, 199.0, 314.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004104.jpg,[2],"[[112.0, 80.0, 308.0, 253.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004095.jpg,"[6, 3]","[[317.0, 166.0, 90.0, 82.0], [174.0, 78.0, 55.0, 172.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007393.jpg,"[3, 7]","[[1.0, 1.0, 389.0, 332.0], [1.0, 7.0, 499.0, 326.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_002598.jpg,"[17, 17, 3, 3, 3, 15, 15, 15, 15]","[[1.0, 142.0, 400.0, 178.0], [3.0, 88.0, 263.0, 141.0], [231.0, 44.0, 109.0, 272.0], [112.0, 73.0, 156.0, 247.0], [78.0, 29.0, 134.0, 132.0], [1.0, 12.0, 128.0, 149.0], [197.0, 8.0, 47.0, 32.0], [259.0, 3.0, 50.0, 38.0], [138.0, 1.0, 49.0, 34.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002088.jpg,[3],"[[128.0, 151.0, 96.0, 94.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001105.jpg,[13],"[[1.0, 69.0, 281.0, 386.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007538.jpg,"[6, 7]","[[110.0, 69.0, 319.0, 306.0], [140.0, 3.0, 360.0, 372.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001864.jpg,[16],"[[61.0, 1.0, 439.0, 327.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004104.jpg,"[3, 3]","[[71.0, 49.0, 341.0, 288.0], [244.0, 131.0, 98.0, 150.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003082.jpg,"[15, 3]","[[378.0, 239.0, 61.0, 56.0], [298.0, 238.0, 18.0, 43.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007788.jpg,[11],"[[1.0, 34.0, 371.0, 341.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000762.jpg,[3],"[[206.0, 93.0, 126.0, 295.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004332.jpg,[3],"[[165.0, 12.0, 303.0, 321.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004973.jpg,"[2, 3]","[[20.0, 87.0, 426.0, 128.0], [1.0, 1.0, 499.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_007336.jpg,"[3, 3]","[[46.0, 189.0, 103.0, 283.0], [226.0, 203.0, 99.0, 275.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002974.jpg,[3],"[[110.0, 26.0, 245.0, 320.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000308.jpg,[3],"[[228.0, 1.0, 272.0, 331.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_003297.jpg,"[8, 8]","[[158.0, 140.0, 176.0, 134.0], [53.0, 84.0, 22.0, 28.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004874.jpg,"[9, 9, 9]","[[434.0, 54.0, 66.0, 290.0], [120.0, 1.0, 249.0, 374.0], [4.0, 1.0, 165.0, 245.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004432.jpg,"[1, 3, 3]","[[102.0, 103.0, 40.0, 130.0], [111.0, 63.0, 285.0, 270.0], [170.0, 1.0, 330.0, 332.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004686.jpg,"[15, 3]","[[291.0, 348.0, 64.0, 132.0], [201.0, 276.0, 50.0, 160.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_001819.jpg,"[3, 3]","[[1.0, 1.0, 261.0, 364.0], [193.0, 1.0, 266.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001118.jpg,[13],"[[1.0, 151.0, 313.0, 68.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003360.jpg,[3],"[[1.0, 111.0, 159.0, 337.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007805.jpg,[6],"[[117.0, 3.0, 262.0, 372.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005943.jpg,"[6, 3]","[[178.0, 76.0, 216.0, 291.0], [291.0, 1.0, 209.0, 343.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_008647.jpg,[3],"[[1.0, 2.0, 464.0, 373.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_002208.jpg,[13],"[[111.0, 129.0, 389.0, 246.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007887.jpg,[13],"[[20.0, 3.0, 425.0, 328.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001929.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3]","[[447.0, 114.0, 51.0, 131.0], [350.0, 103.0, 92.0, 145.0], [138.0, 76.0, 119.0, 269.0], [79.0, 99.0, 85.0, 275.0], [145.0, 99.0, 57.0, 107.0], [123.0, 115.0, 53.0, 204.0], [34.0, 114.0, 61.0, 261.0], [15.0, 114.0, 63.0, 261.0], [225.0, 126.0, 57.0, 118.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_004034.jpg,[18],"[[133.0, 135.0, 64.0, 56.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006804.jpg,[3],"[[147.0, 19.0, 308.0, 356.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_007216.jpg,[2],"[[86.0, 54.0, 223.0, 261.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_000052.jpg,[0],"[[103.0, 101.0, 311.0, 119.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004396.jpg,[5],"[[50.0, 47.0, 240.0, 453.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000796.jpg,[3],"[[219.0, 89.0, 156.0, 269.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002906.jpg,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[[451.0, 153.0, 33.0, 118.0], [466.0, 144.0, 27.0, 99.0], [428.0, 142.0, 39.0, 90.0], [316.0, 128.0, 47.0, 129.0], [281.0, 157.0, 49.0, 101.0], [302.0, 128.0, 24.0, 48.0], [14.0, 114.0, 40.0, 44.0], [5.0, 157.0, 63.0, 44.0], [145.0, 121.0, 10.0, 110.0], [241.0, 108.0, 13.0, 101.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_001385.jpg,"[2, 3, 9]","[[154.0, 49.0, 243.0, 233.0], [1.0, 111.0, 122.0, 264.0], [114.0, 21.0, 38.0, 49.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_004098.jpg,[3],"[[168.0, 1.0, 332.0, 332.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002322.jpg,[3],"[[83.0, 66.0, 116.0, 222.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_001737.jpg,"[3, 3, 9, 9, 1, 1]","[[248.0, 69.0, 252.0, 264.0], [1.0, 69.0, 223.0, 264.0], [129.0, 114.0, 92.0, 219.0], [156.0, 142.0, 344.0, 191.0], [335.0, 246.0, 29.0, 59.0], [449.0, 260.0, 44.0, 54.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_002718.jpg,[3],"[[3.0, 63.0, 194.0, 300.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005498.jpg,[3],"[[1.0, 26.0, 332.0, 474.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_004865.jpg,[15],"[[35.0, 72.0, 276.0, 152.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_006493.jpg,[3],"[[40.0, 103.0, 199.0, 324.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003792.jpg,[3],"[[123.0, 58.0, 121.0, 221.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_004239.jpg,[3],"[[249.0, 182.0, 21.0, 54.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_002403.jpg,"[3, 11, 18]","[[316.0, 114.0, 18.0, 46.0], [373.0, 182.0, 34.0, 44.0], [283.0, 30.0, 111.0, 144.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_001955.jpg,"[5, 5]","[[247.0, 183.0, 49.0, 56.0], [212.0, 178.0, 36.0, 48.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_008004.jpg,[0],"[[31.0, 107.0, 443.0, 151.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000386.jpg,[3],"[[1.0, 8.0, 346.0, 335.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2009_001782.jpg,[15],"[[19.0, 80.0, 429.0, 195.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_001928.jpg,"[14, 16, 3, 3]","[[158.0, 46.0, 143.0, 112.0], [463.0, 49.0, 37.0, 37.0], [36.0, 82.0, 154.0, 201.0], [303.0, 30.0, 178.0, 253.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005300.jpg,[3],"[[34.0, 167.0, 26.0, 76.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004845.jpg,[6],"[[91.0, 55.0, 409.0, 278.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003081.jpg,[3],"[[37.0, 105.0, 355.0, 240.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003255.jpg,"[3, 3]","[[1.0, 50.0, 283.0, 325.0], [282.0, 1.0, 218.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000028.jpg,[6],"[[73.0, 6.0, 427.0, 369.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_006101.jpg,[3],"[[32.0, 105.0, 204.0, 395.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_002106.jpg,"[12, 12]","[[182.0, 1.0, 318.0, 330.0], [86.0, 1.0, 352.0, 234.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000628.jpg,"[3, 3]","[[299.0, 13.0, 106.0, 320.0], [45.0, 92.0, 149.0, 241.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004034.jpg,"[3, 3]","[[221.0, 90.0, 177.0, 285.0], [336.0, 115.0, 75.0, 110.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005546.jpg,[15],"[[65.0, 86.0, 424.0, 165.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_004742.jpg,"[3, 3]","[[1.0, 90.0, 129.0, 246.0], [277.0, 126.0, 44.0, 85.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_000621.jpg,[3],"[[214.0, 80.0, 112.0, 103.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002296.jpg,[3],"[[3.0, 126.0, 227.0, 374.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_004547.jpg,[13],"[[62.0, 80.0, 308.0, 150.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_005670.jpg,"[3, 4, 4, 4]","[[310.0, 125.0, 65.0, 298.0], [80.0, 121.0, 260.0, 362.0], [1.0, 66.0, 90.0, 287.0], [34.0, 1.0, 224.0, 111.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2012_003101.jpg,[3],"[[162.0, 22.0, 190.0, 353.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_005139.jpg,[3],"[[180.0, 145.0, 94.0, 82.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2008_002036.jpg,"[6, 3, 3, 3]","[[223.0, 161.0, 36.0, 30.0], [87.0, 105.0, 11.0, 24.0], [82.0, 116.0, 15.0, 15.0], [66.0, 122.0, 217.0, 253.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2007_001627.jpg,[3],"[[104.0, 7.0, 176.0, 468.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_000623.jpg,[3],"[[167.0, 53.0, 169.0, 322.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_000050.jpg,[1],"[[138.0, 51.0, 236.0, 432.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2011_003562.jpg,[3],"[[9.0, 81.0, 254.0, 419.0]]"
/home/thasin/class-projects/annotate/dataset/VOC2012_train_val/VOC2012_train_val/JPEGImages/2010_002533.jpg,"[2, 2]","[[227.0, 159.0, 207.0, 173.0], [1.0, 98.0, 299.0, 234.0]]"
